Features size
5
5
Epoch [1/100], Train Loss: 2908.869205, Val Loss: 1233.643524
Epoch [2/100], Train Loss: 1512.623370, Val Loss: 883.316467
Epoch [3/100], Train Loss: 989.548659, Val Loss: 501.145393
Epoch [4/100], Train Loss: 364.348618, Val Loss: 198.850445
Epoch [5/100], Train Loss: 188.403775, Val Loss: 113.730398
Epoch [6/100], Train Loss: 128.492992, Val Loss: 100.912905
Epoch [7/100], Train Loss: 102.540723, Val Loss: 99.642769
Epoch [8/100], Train Loss: 103.120195, Val Loss: 100.206413
Epoch [9/100], Train Loss: 100.166519, Val Loss: 98.991549
Epoch [10/100], Train Loss: 104.442069, Val Loss: 97.885813
Epoch [11/100], Train Loss: 99.151726, Val Loss: 97.367332
Epoch [12/100], Train Loss: 103.222576, Val Loss: 96.789074
Epoch [13/100], Train Loss: 99.048296, Val Loss: 96.825521
Epoch [14/100], Train Loss: 98.250018, Val Loss: 96.459068
Epoch [15/100], Train Loss: 134.589553, Val Loss: 96.346758
Epoch [16/100], Train Loss: 166.578715, Val Loss: 95.977732
Epoch [17/100], Train Loss: 112.128225, Val Loss: 97.237940
Epoch [18/100], Train Loss: 128.058061, Val Loss: 96.220884
Epoch [19/100], Train Loss: 166.249516, Val Loss: 95.266287
Epoch [20/100], Train Loss: 119.862885, Val Loss: 95.484535
Epoch [21/100], Train Loss: 158.348943, Val Loss: 95.241035
Epoch [22/100], Train Loss: 129.005859, Val Loss: 94.741095
Epoch [23/100], Train Loss: 140.135089, Val Loss: 95.194408
Epoch [24/100], Train Loss: 108.160343, Val Loss: 94.692596
Epoch [25/100], Train Loss: 97.016883, Val Loss: 94.645491
Epoch [26/100], Train Loss: 100.592710, Val Loss: 94.323210
Epoch [27/100], Train Loss: 127.639394, Val Loss: 94.360344
Epoch [28/100], Train Loss: 98.575909, Val Loss: 94.719927
Epoch [29/100], Train Loss: 95.142559, Val Loss: 94.250486
Epoch [30/100], Train Loss: 96.597240, Val Loss: 94.267508
Epoch [31/100], Train Loss: 99.526228, Val Loss: 94.322531
Epoch [32/100], Train Loss: 99.245549, Val Loss: 94.727751
Epoch [33/100], Train Loss: 102.528234, Val Loss: 94.023987
